text,text_clean,tokens,label,source,topic_id,topic_label,topic_score
"On a visit to Las Vegas, with my Husband, he was craving a Good Hamburger, and he liked that Blondie's had alot of TV'S to watch Sports, so we decided to eat there!  WRONG CHOICE !!!  my husband had Sliders, that tasted good, but was way OVER priced,  and if he would of wanted french fries, they would of been, $6.00, I wasn't that hungry, which was a good thing, because all I ordered were the chips and salsa, and they were $5.95, I had a Margarita that was served in a plastic cup for $8.00, and the coke's are $3.95, oh! they only serve bottle water, and charge you $1.00, they say it is for charity?  We would never go back to this Restaurant !  Oh! they have Happy Hour!  which is $20.00, all you can drink, Domestic Beer and Well Drinks, which is really not a very good idea, when someone is young, and dumb !!!  I would say the only good thing about this Restaurant are all the TV's if you are a Sports Fan !","on a visit to las vegas, with my husband, he was craving a good hamburger, and he liked that blondie's had alot of tv's to watch sports, so we decided to eat there! wrong choice !!! my husband had sliders, that tasted good, but was way over priced, and if he would of wanted french fries, they would of been, 6.00, i wasn't that hungry, which was a good thing, because all i ordered were the chips and salsa, and they were 5.95, i had a margarita that was served in a plastic cup for 8.00, and the coke's are 3.95, oh! they only serve bottle water, and charge you 1.00, they say it is for charity? we would never go back to this restaurant ! oh! they have happy hour! which is 20.00, all you can drink, domestic beer and well drinks, which is really not a very good idea, when someone is young, and dumb !!! i would say the only good thing about this restaurant are all the tv's if you are a sports fan !",visit las vegas husband crave good hamburger like blondie alot tv watch sport decide eat wrong choice husband slider taste good way price want french fry hungry good thing order chip salsa margarita serve plastic cup coke oh serve bottle water charge charity restaurant oh happy hour drink domestic beer drink good idea young dumb good thing restaurant tv sport fan,0,huggingface_baseline,1,Food Quality & Taste,0.07960826625337501
"I went here yesterday for lunch with my Dad. The place was hopping!! There was a 20-40 minute wait, but, luckily, we found two seats at the bar. The restaurant is cute and the bar was a nice area. We ordered the steak panzanella (sp?) salad and the pepperoni pizza. Both were very good! I liked the steak in the salad, it was cooked to around medium I'd say and sliced thin, it was very tender and tasty. The dressing was great and the salad was fresh. The pizza was also very good, although a bit greasy. The pepperonis were the size of small saucers... which was awesome! They were perfectly spiced. The whole pizza had a lot of flavor, and I liked how the pepperoni came with basil on it. The sauce was also flavorful and delicious. I thought the place was fairly expensive, but I would definitely come back here again. And I have leftovers to eat today... woot!!!","i went here yesterday for lunch with my dad. the place was hopping!! there was a 2040 minute wait, but, luckily, we found two seats at the bar. the restaurant is cute and the bar was a nice area. we ordered the steak panzanella sp? salad and the pepperoni pizza. both were very good! i liked the steak in the salad, it was cooked to around medium i'd say and sliced thin, it was very tender and tasty. the dressing was great and the salad was fresh. the pizza was also very good, although a bit greasy. the pepperonis were the size of small saucers... which was awesome! they were perfectly spiced. the whole pizza had a lot of flavor, and i liked how the pepperoni came with basil on it. the sauce was also flavorful and delicious. i thought the place was fairly expensive, but i would definitely come back here again. and i have leftovers to eat today... woot!!!",go yesterday lunch dad place hop minute wait luckily find seat bar restaurant cute bar nice area order steak panzanella sp salad pepperoni pizza good like steak salad cook medium slice thin tender tasty dressing great salad fresh pizza good bit greasy pepperoni size small saucer awesome perfectly spice pizza lot flavor like pepperoni come basil sauce flavorful delicious think place fairly expensive definitely come leftover eat today woot,1,huggingface_baseline,1,Food Quality & Taste,0.0795408707299526
The weekend menudo was tasteless.  So did the birria de borrego.  not quite understand how Lindo Michoacan can serve meals that bad  Prices are outrageous comparing to other Mexican restaurants.,the weekend menudo was tasteless. so did the birria de borrego. not quite understand how lindo michoacan can serve meals that bad prices are outrageous comparing to other mexican restaurants.,weekend menudo tasteless birria de borrego understand lindo michoacan serve meal bad price outrageous compare mexican restaurant,0,huggingface_baseline,1,Food Quality & Taste,0.03614824364841895
"Dear Hash House,\n\nYes I went to you by accident thinking you were that other hash house.. But I still ended up staying and not mentioning it or causing some awkward public scene. You probably knew I was looking for the other hash house and maybe that's why I got the cold service from you.\n\nThe waitress (owner?) seemed like a real nice down to earth lady with the other customers who were most likely regulars. But she gave us about 60 seconds worth of attention the whole time and we just quietly ate our food and left.\n\nThe food was simple, I had eggs, waffle, and a bacon. It wasn't all that flavorful, but edible and decent.\n\nSorry for making the mistake,\n\nEd","dear hash house,nnyes i went to you by accident thinking you were that other hash house.. but i still ended up staying and not mentioning it or causing some awkward public scene. you probably knew i was looking for the other hash house and maybe that's why i got the cold service from you.nnthe waitress owner? seemed like a real nice down to earth lady with the other customers who were most likely regulars. but she gave us about 60 seconds worth of attention the whole time and we just quietly ate our food and left.nnthe food was simple, i had eggs, waffle, and a bacon. it wasn't all that flavorful, but edible and decent.nnsorry for making the mistake,nned",dear hash house nnyes go accident thinking hash house end stay mention cause awkward public scene probably know look hash house maybe get cold service waitress owner like real nice earth lady customer likely regular give second worth attention time quietly eat food food simple egg waffle bacon flavorful edible make mistake nne,0,huggingface_baseline,1,Food Quality & Taste,0.0585402009173829
"this was my first pavement experience, and i was pretty impressed. prices are totally reasonable and there are tons of cute items. however, there were definitely some total duds in terms of wearability and price. $40 for a t shirt? no thanks. but that was an anomaly for sure.\n\nadditionally, service is kind of laissez faire. i walked out with a pile of clothes, but my pittsburgher friend said that she never buys things there because she always feels ignored by the sales staff. i can see that; it was definitely not the friendliest or most helpful service.","this was my first pavement experience, and i was pretty impressed. prices are totally reasonable and there are tons of cute items. however, there were definitely some total duds in terms of wearability and price. 40 for a t shirt? no thanks. but that was an anomaly for sure.nnadditionally, service is kind of laissez faire. i walked out with a pile of clothes, but my pittsburgher friend said that she never buys things there because she always feels ignored by the sales staff. i can see that it was definitely not the friendliest or most helpful service.",pavement experience pretty impressed price totally reasonable ton cute item definitely total dud term wearability price t shirt thanks anomaly service kind laissez faire walk pile clothe pittsburgher friend say buy thing feels ignore sale staff definitely friendly helpful service,1,huggingface_baseline,1,Food Quality & Taste,0.06057285611906561
"The worst place!!!!!\n\nMy family and I were in Vegas in june of 2012 for the weekend, came here after a night out - thought it'd be a nice fix for sushi. Really couldn't have been more wrong...\n\nService was horrible, the guys leading this place pay more attention to their friends than paying customers. Also, horrible at taking orders - missed about 3+ orders out of our group of 10. One of us didn't even get out order at all! And one thing, I myself ordered the Avocado lover roll; it's not even a roll! It's basically a big chunk of avocado! $13 for that was definitely NOT worth it. That order didn't even come until much later, the guy taking the orders said he \""""didn't get that one\"""" when that was the first freaking thing I wanted in the first place! Shouldn't have even ordered it at all...\n\nThis place is overpriced and so unprofessional. We all hated it.","the worst place!!!!!nnmy family and i were in vegas in june of 2012 for the weekend, came here after a night out thought it'd be a nice fix for sushi. really couldn't have been more wrong...nnservice was horrible, the guys leading this place pay more attention to their friends than paying customers. also, horrible at taking orders missed about 3 orders out of our group of 10. one of us didn't even get out order at all! and one thing, i myself ordered the avocado lover roll it's not even a roll! it's basically a big chunk of avocado! 13 for that was definitely not worth it. that order didn't even come until much later, the guy taking the orders said he didn't get that one when that was the first freaking thing i wanted in the first place! shouldn't have even ordered it at all...nnthis place is overpriced and so unprofessional. we all hated it.",bad family vegas june weekend come night think nice fix sushi wrong nnservice horrible guy lead place pay attention friend pay customer horrible take order miss order group order thing order avocado lover roll roll basically big chunk avocado definitely worth order come later guy take order say freaking thing want place order nnthis place overprice unprofessional hate,0,huggingface_baseline,1,Food Quality & Taste,0.0800732412744247
"It's.... gross!  It's Sugar is a cute looking candy stop in the mall that is filled with candy and novelty gifts.  In actuality though, it's a  showy store front for incredibly low-quality candy at ridiculous prices.  I bought a small bag the other day ($8 for a tiny bag) because it I thought it would be fun to take some to my fiance but in the end, I threw everything away.  Of the much variety I had, only a few were worth eating.  Everything else was some imitation junk for familiar favorites.  \n\nFor example, the chocolate covered peanuts are the lowest quality I've ever tasted.  The caramels are gross.  The red nibs that look like Red Vines... inedible.  I could go on... Only the bins that was specifically labeled with brand names like 'Chewy Spree' and 'Peanut M&M's' were of any quality.  Oh, and I guess the jelly frog types of candy were decent.  \n\nIf you end up in this trap, only pull from bins that have name brands labeled on them.\n\nLast note... the girl behind the counter wasn't very friendly... which probably didn't add to the experience.  Her fake 'have a sweet day' when we checked out didn't make up for it.  Advice: if you don't love kids and interacting with people, you probably shouldn't be working in a candy store.  \n\nDEFINITELY won't see you there.","it's.... gross! it's sugar is a cute looking candy stop in the mall that is filled with candy and novelty gifts. in actuality though, it's a showy store front for incredibly lowquality candy at ridiculous prices. i bought a small bag the other day 8 for a tiny bag because it i thought it would be fun to take some to my fiance but in the end, i threw everything away. of the much variety i had, only a few were worth eating. everything else was some imitation junk for familiar favorites. nnfor example, the chocolate covered peanuts are the lowest quality i've ever tasted. the caramels are gross. the red nibs that look like red vines... inedible. i could go on... only the bins that was specifically labeled with brand names like 'chewy spree' and 'peanut mm's' were of any quality. oh, and i guess the jelly frog types of candy were decent. nnif you end up in this trap, only pull from bins that have name brands labeled on them.nnlast note... the girl behind the counter wasn't very friendly... which probably didn't add to the experience. her fake 'have a sweet day' when we checked out didn't make up for it. advice if you don't love kids and interacting with people, you probably shouldn't be working in a candy store. nndefinitely won't see you there.",gross sugar cute look candy stop mall fill candy novelty gift actuality showy store incredibly lowquality candy ridiculous price buy small bag day tiny bag think fun fiance end throw away variety worth eat imitation junk familiar favorite nnfor example chocolate cover peanut low quality taste caramel gross red nib look like red vine inedible bin specifically label brand name like chewy spree peanut mm quality oh guess jelly frog type candy decent nnif end trap pull bin brand label note girl counter friendly probably add experience fake sweet day check advice love kid interact people probably work candy store nndefinitely will,0,huggingface_baseline,1,Food Quality & Taste,0.07007384882893988
"I'm from Montreal and oddly enough I had never heard of this resto until recently. So I went here for the first time this winter after I saw it on Anthony Bourdain and bf from SF has been dying to try the famous foie gras. It was everything we imagined it would be, fat, fat and more fat, but oh so delicious. The resto is really small, no signs outside, packed like crazy, very charming and casual setting. Les crosmesquis de foie gras was out of this world! It was a foie gras explosion in your mouth. The duck in a can, scary but unbelievably tasty. Everything is heated in their wood stove oven and the foie gras poutine will give you a clogged artery but definitely worth the experience.","i'm from montreal and oddly enough i had never heard of this resto until recently. so i went here for the first time this winter after i saw it on anthony bourdain and bf from sf has been dying to try the famous foie gras. it was everything we imagined it would be, fat, fat and more fat, but oh so delicious. the resto is really small, no signs outside, packed like crazy, very charming and casual setting. les crosmesquis de foie gras was out of this world! it was a foie gras explosion in your mouth. the duck in a can, scary but unbelievably tasty. everything is heated in their wood stove oven and the foie gras poutine will give you a clogged artery but definitely worth the experience.",montreal oddly hear resto recently go time winter see anthony bourdain bf sf die try famous foie gra imagine fat fat fat oh delicious resto small sign outside pack like crazy charming casual setting les crosmesquis de foie gra world foie gra explosion mouth duck scary unbelievably tasty heat wood stove oven foie gras poutine clogged artery definitely worth experience,1,huggingface_baseline,6,Delivery & Takeout,0.04020182655964704
Great value and great beer selection. An IBU (international bittering units) column on the beer menu is very helpful and makes choosing a beer even easier.\n\nCarne Asada and Al Pastor tacos were way above average. Chicken and fish tacos were above average. All tacos are larger than average. This is a relaxing spot with good lighting and friendly servers.\n\nThe exhibition kitchen is unexpected and nice - you can watch the cooks give every taco the attention it deserves.\n\nGood number of big HDTV screens. A smart spot to watch games and/or grab a quick lunch.\n\nAnd the *secret* Habanero salsa is great - ask for it if you need some extra heat - with a spice level somewhere between the secret habanero at Border Grill's (not as hot) and Javier's (hotter).,great value and great beer selection. an ibu international bittering units column on the beer menu is very helpful and makes choosing a beer even easier.nncarne asada and al pastor tacos were way above average. chicken and fish tacos were above average. all tacos are larger than average. this is a relaxing spot with good lighting and friendly servers.nnthe exhibition kitchen is unexpected and nice you can watch the cooks give every taco the attention it deserves.nngood number of big hdtv screens. a smart spot to watch games andor grab a quick lunch.nnand the secret habanero salsa is great ask for it if you need some extra heat with a spice level somewhere between the secret habanero at border grill's not as hot and javier's hotter.,great value great beer selection ibu international bittering unit column beer menu helpful make choose beer asada al pastor taco way average chicken fish taco average taco large average relaxing spot good lighting friendly exhibition kitchen unexpected nice watch cook taco attention number big hdtv screen smart spot watch game andor grab quick secret habanero salsa great ask need extra heat spice level secret habanero border grill hot javier hotter,1,huggingface_baseline,1,Food Quality & Taste,0.057783658281109485
"Awesome staff. Very friendly and welcoming. Great food, great service. Will likely make this my Spring Training place to eat on a regular basis.","awesome staff. very friendly and welcoming. great food, great service. will likely make this my spring training place to eat on a regular basis.",awesome staff friendly welcoming great food great service likely spring training place eat regular basis,1,huggingface_baseline,2,Service & Staff,0.1745589577973433
"this has become our favorite staycation place.  We can get a really nice suite for under $200 and have dinner somewhere nice like the Chart House and it becomes a pretty reasonable getaway.\nAs for entertainment...an after dinner stroll along Fremont Street is hysterical...but a bunch of weird people!  The East Fremont scene is cool to see, but too young for me.\nThe Nugget's Rush Tower and Spa Tower rooms are a great value.","this has become our favorite staycation place. we can get a really nice suite for under 200 and have dinner somewhere nice like the chart house and it becomes a pretty reasonable getaway.nas for entertainment...an after dinner stroll along fremont street is hysterical...but a bunch of weird people! the east fremont scene is cool to see, but too young for me.nthe nugget's rush tower and spa tower rooms are a great value.",favorite staycation place nice suite dinner nice like chart house pretty reasonable entertainment dinner stroll fremont street hysterical bunch weird people east fremont scene cool young nugget rush tower spa tower room great value,1,huggingface_baseline,1,Food Quality & Taste,0.039498363856289645
My son and I drove completely out of our way last night just to take the Light Rail to First Friday  (I could have taken the 51 and gotten downtown sooner).  Did I ride the rail to save fossil fuels?  Obviously not.   I've lived in AZ since 1982 and this was the FIRST time I ever rode public transportation in the state.  It was cleaner than the subways in NYC and there were a lot less drunks than the time I took the train from Downtown Chicago to Wrigley Field.  I'm a fan of Light Rail.  I enjoyed the entire experience and I wish the rail ran all over the valley.,my son and i drove completely out of our way last night just to take the light rail to first friday i could have taken the 51 and gotten downtown sooner. did i ride the rail to save fossil fuels? obviously not. i've lived in az since 1982 and this was the first time i ever rode public transportation in the state. it was cleaner than the subways in nyc and there were a lot less drunks than the time i took the train from downtown chicago to wrigley field. i'm a fan of light rail. i enjoyed the entire experience and i wish the rail ran all over the valley.,son drive completely way night light rail friday take get downtown soon ride rail save fossil fuel obviously live az time ride public transportation state clean subway nyc lot drunk time take train downtown chicago wrigley field fan light rail enjoy entire experience wish rail run valley,1,huggingface_baseline,1,Food Quality & Taste,0.043891125876104504
Wonderful. I love the colors inside. The staff was great. The food\nExcellent. Try the Mac and cheese.,wonderful. i love the colors inside. the staff was great. the foodnexcellent. try the mac and cheese.,wonderful love color inside staff great foodnexcellent try mac cheese,1,huggingface_baseline,2,Service & Staff,0.057635769976054955
"My parents love Carmella's and probably eat there 5 times a month, which means I call them frequently and ask what they are doing for dinner.  Most of the time I get a free meal out of it.  \n\nThey are a family owned and run establishment and are very friendly.  My parents are on a first name basis with the owner.  I've had Italian food in North Beach(San Fran's Little Italy) and Little Italy in NY.  Not that this place is as good as those, but it is way better than any chain we have in the valley.  They have a good balance of pasta and meat dishes.  The specials that are offered are pretty good too.  \n\nOne thing I was surprised by was the quality of their pizza.  This is what gave them the 4 stars.  You wouldn't expect a sit-down restaurant to have decent pizza, but I was pleasantly surprised when I popped in on my parents and asked what was for dinner.  Lucky for me they both wanted pizza.  It was pretty close to the pizza I grew up with in NY.  The pieces were a little smaller, but had the same thin, crunchy crust and soft middle.  The cheese was also perfectly cooked, a little brown on the top and chewy.\n\nIf you live near Carmella's please give them a shot.  It would be a travesty should they have to close up shop.  The service is great and the owner is there all of the time to check up on you.","my parents love carmella's and probably eat there 5 times a month, which means i call them frequently and ask what they are doing for dinner. most of the time i get a free meal out of it. nnthey are a family owned and run establishment and are very friendly. my parents are on a first name basis with the owner. i've had italian food in north beachsan fran's little italy and little italy in ny. not that this place is as good as those, but it is way better than any chain we have in the valley. they have a good balance of pasta and meat dishes. the specials that are offered are pretty good too. nnone thing i was surprised by was the quality of their pizza. this is what gave them the 4 stars. you wouldn't expect a sitdown restaurant to have decent pizza, but i was pleasantly surprised when i popped in on my parents and asked what was for dinner. lucky for me they both wanted pizza. it was pretty close to the pizza i grew up with in ny. the pieces were a little smaller, but had the same thin, crunchy crust and soft middle. the cheese was also perfectly cooked, a little brown on the top and chewy.nnif you live near carmella's please give them a shot. it would be a travesty should they have to close up shop. the service is great and the owner is there all of the time to check up on you.",parent love carmella probably eat time month mean frequently ask dinner time free meal nnthey family own run establishment friendly parent basis owner italian food north beachsan fran little italy little italy ny place good way well chain valley good balance pasta meat dish special offer pretty good nnone thing surprise quality pizza give star expect sitdown restaurant decent pizza pleasantly surprised pop parent ask dinner lucky want pizza pretty close pizza grow ny piece little small thin crunchy crust soft middle cheese perfectly cook little brown live near carmella shot travesty close shop service great owner time check,1,huggingface_baseline,1,Food Quality & Taste,0.08916565847817531
"Just a warning to others if you are into building your own watches or boutique brands like I am.  I decided to try them since my in town guy moved back to France.  This store will only work on \""""name brand\"""" watches even though they have a certified horologist at their location.  I brought in a custom watch case designed to fit an ETA 2836 movement, a SW220 movement (which anyone knows is a Swiss copy of the 2836 movement), a custom sterile dial for the movement, and custom hands for the movement.  All sourced from separate reputable companies.  All parts were there including movement rings for the case (it came with it and was inside).  However because it was not a \""""name brand\"""", their words, they wouldn't work on it.  Their business their rules, just be warned if you didn't happen to buy your watch at the mall. \n\nI would hope the owners decide to branch out and help those of use who don't just own the big name watches.  There is so much more to the watch world then the few big Swiss companies and those owned by ETA.  As ETA is no longer selling ETA movements to non ETA owned companies, many more watch brands are using SW220 movements.","just a warning to others if you are into building your own watches or boutique brands like i am. i decided to try them since my in town guy moved back to france. this store will only work on name brand watches even though they have a certified horologist at their location. i brought in a custom watch case designed to fit an eta 2836 movement, a sw220 movement which anyone knows is a swiss copy of the 2836 movement, a custom sterile dial for the movement, and custom hands for the movement. all sourced from separate reputable companies. all parts were there including movement rings for the case it came with it and was inside. however because it was not a name brand, their words, they wouldn't work on it. their business their rules, just be warned if you didn't happen to buy your watch at the mall. nni would hope the owners decide to branch out and help those of use who don't just own the big name watches. there is so much more to the watch world then the few big swiss companies and those owned by eta. as eta is no longer selling eta movements to non eta owned companies, many more watch brands are using sw220 movements.",warning build watch boutique brand like decide try town guy move france store work brand watch certify horologist location bring custom watch case design fit eta movement movement know swiss copy movement custom sterile dial movement custom hand movement source separate reputable company part include movement ring case come inside brand word work business rule warn happen buy watch mall nni hope owner decide branch help use big watch watch world big swiss company own eta eta long sell eta movement non eta own company watch brand movement,0,huggingface_baseline,1,Food Quality & Taste,0.05383145154082003
"So disappointing. After fantasizing about a Friday night dinner out ALL DAY, we decided to try this local dive. We had previously been to Rosita's place down the street and wondered how two Mexican restaurants could compete so close to each other. \n\nWell, I'm still wondring. Rosita's Place was excellent. La Barquita was so mediocre that I spent the entire next day fantasizing about where to go out on Saturday to quell my unsated desire to have a good meal at a restaurant.\n\nWe got there at 8 on Friday. Hours are listed as open until 9. We were the ONLY people in the place other than the lone waitress, one cook, and two old dudes playing guitar. They approached us at one point and asked us if we wanted a song (man, I HATE that--but no big deal, it's a dive.), and we politely declined.  \n\nNo one greeted us when we walked in, I had to go back to the kitchen to see if they were really open.\n\nThe waitress was very friendly and service was prompt, once we were noticed. \n\nWe ordered the posole, queso fundido with chorizo, 3 sopes with steak, and a chicken burro with red sauce. \n\nIt was all *okay*, nothing to write home about. \n\nThe queso was literally a dish of broiled cheese with crumbled chorizo, which, as soon as it came out of the oven, started to congeal and we actually had to cut it with a knife.\n\nI had to ask for more salsa because the shot-glass portion that came with our chips was gone in uno minuto. It was tasty salsa, though.\n\nAbout halfway through our meal, the waitress started mopping the floor of the restaurant with very potent disinfectant. I could practically taste it, and she was actually mopping around our feet! Nothing says \""""hurry up and get out\"""" like the scent of bleach in your food...\n\nShe followed us to the door after we paid and, as I predicted, locked that sucker the second we stepped out. 8:30pm. \n\nWell, now I don't have to wonder about this place and I can keep going to Rosita's...","so disappointing. after fantasizing about a friday night dinner out all day, we decided to try this local dive. we had previously been to rosita's place down the street and wondered how two mexican restaurants could compete so close to each other. nnwell, i'm still wondring. rosita's place was excellent. la barquita was so mediocre that i spent the entire next day fantasizing about where to go out on saturday to quell my unsated desire to have a good meal at a restaurant.nnwe got there at 8 on friday. hours are listed as open until 9. we were the only people in the place other than the lone waitress, one cook, and two old dudes playing guitar. they approached us at one point and asked us if we wanted a song man, i hate thatbut no big deal, it's a dive., and we politely declined. nnno one greeted us when we walked in, i had to go back to the kitchen to see if they were really open.nnthe waitress was very friendly and service was prompt, once we were noticed. nnwe ordered the posole, queso fundido with chorizo, 3 sopes with steak, and a chicken burro with red sauce. nnit was all okay, nothing to write home about. nnthe queso was literally a dish of broiled cheese with crumbled chorizo, which, as soon as it came out of the oven, started to congeal and we actually had to cut it with a knife.nni had to ask for more salsa because the shotglass portion that came with our chips was gone in uno minuto. it was tasty salsa, though.nnabout halfway through our meal, the waitress started mopping the floor of the restaurant with very potent disinfectant. i could practically taste it, and she was actually mopping around our feet! nothing says hurry up and get out like the scent of bleach in your food...nnshe followed us to the door after we paid and, as i predicted, locked that sucker the second we stepped out. 830pm. nnwell, now i don't have to wonder about this place and i can keep going to rosita's...",disappointing fantasize friday night dinner day decide try local dive previously rosita place street wonder mexican restaurant compete close nnwell wondre rosita place excellent la barquita mediocre spend entire day fantasize saturday quell unsated desire good meal get friday hour list open people place lone waitress cook old dude play guitar approach point ask want song man hate thatbut big deal dive politely decline nnno greet walk kitchen waitress friendly service prompt notice nnwe order posole queso fundido chorizo sope steak chicken burro red sauce nnit okay write home nnthe queso literally dish broiled cheese crumble chorizo soon come oven start congeal actually cut ask salsa shotglass portion come chip go uno minuto tasty salsa halfway meal waitress start mop floor restaurant potent disinfectant practically taste actually mop foot say hurry like scent bleach food nnshe follow door pay predict lock sucker second step nnwell wonder place go rosita,0,huggingface_baseline,1,Food Quality & Taste,0.10441815018308814
"Went on to Baci website and was excited to see they had great to go specials. I called to place my order and was told that there was a misprint on the website. I asked, why is it still on your website? The girl said that they don't run the website and they can't figure out how to take it down. I said, well will you honor the special and the girl said yes. I began to tell her what I wanted on my pizza, she then said \""""oh I forgot to tell you that we need to charge you for the price of half the pasta in order to honor the special.\"""" Well in order to honor the special clearly displayed on the website you shouldn't be charging anything extra! Told the girl to forget it. What a joke! Do not recommend.","went on to baci website and was excited to see they had great to go specials. i called to place my order and was told that there was a misprint on the website. i asked, why is it still on your website? the girl said that they don't run the website and they can't figure out how to take it down. i said, well will you honor the special and the girl said yes. i began to tell her what i wanted on my pizza, she then said oh i forgot to tell you that we need to charge you for the price of half the pasta in order to honor the special. well in order to honor the special clearly displayed on the website you shouldn't be charging anything extra! told the girl to forget it. what a joke! do not recommend.",go baci website excited great special call place order tell misprint website ask website girl say run website figure say honor special girl say yes begin tell want pizza say oh forgot tell need charge price half pasta order honor special order honor special clearly display website charge extra tell girl forget joke recommend,0,huggingface_baseline,1,Food Quality & Taste,0.05315246609867653
